text,class
Margallo ultima una carta a sus colegas europeos sobre Gibraltar  Por @luisayllon,Spain
"🔴 DIRECTO La participación en Galicia a las 17.00 se estanca con un dato casi idéntico (42,45%) al de 2012 ",Spain
Los semáforos foto-rojo que te multarán a partir del lunes en Madrid ,Spain
"Desiré Cordero, muda al oír hablar de Cristiano ",Spain
"Diego Colón, el hermano del Almirante que quiso ser clérigo  Por @arrizabalaga11",Spain
Puig evita pronunciarse sobre un pacto PSOE-Podemos-Ciudadanos y apela al «debate» entre socialistas ,Spain
Detenido un hacker por el robo de 3.000 fotos de Pippa Middleton en la nube de Apple ,Spain
¿Sobran bancos o sucursales?  Por @monchoveloso,Spain
El grupo mixto del Senado se divide ante el papel de Rita Barberá ,Spain
China inaugura el radiotelescopio más monstruoso del mundo para buscar vida extraterrestre ,Spain
La mujer que ninguneó a Hugo Silva ,Spain
Desterrado de su parroquia el ciberdepredador sexual de Zaragoza ,Spain
RT @abc_deportes: Paso grande de Márquez hacia el título -  - motoGP GPAragón ,Spain
Ximo Puig evita pronunciarse sobre un pacto PSOE-Podemos-Ciudadanos ,Spain
Boris Johnson se aferra a la retórica patriótica ante la crisis de Gibraltar ,Spain
El líder de Boko Haram desmiente que haya sido herido de muerte en un bombardeo ,Spain
"La madre de Cristina Arce espera que la sentencia del Madrid Arena haga «justicia» y si no, recurrirá ",Spain
Japón implanta cursos de paternidad para encontrar mujer ,Spain
Las controvertidas andanzas de Zapatero en el reino de Maduro ,Spain
"🔴 Directo La participación en el País Vasco alcanza el 15,4% hasta mediodía 25S ",Spain
¿Por qué las comunidades históricas celebran sus elecciones autonómicas por separado? 25S ,Spain
"Salvador Cabañas, exjugador de fútbol: «Estoy vivo porque la bala se quedó dentro de mi cabeza» ",Spain
Desterrado de su parroquia el ciberdepredador sexual de Zaragoza ,Spain
"Pilar Oporto, lujo y glamour para una mujer cosmopolita ",Spain
"El «power walking», la opción más efectiva para los que no quieren correr ",Spain
"Así se miden las audiencias, las cifras que mueven la televisión ",Spain
La zapatera gallega que ha conquistado a dos reinas ,Spain
Urkullu madruga para votar y pide que los vascos decidan mirando al futuro «como hasta ahora» 25S ,Spain
Dani Martín: «Estoy enganchado a las primeras partes de las relaciones» ,Spain
Boris Johnson se aferra a la retórica patriótica ante la crisis de Gibraltar ,Spain
"Amor y boda postiza, el coladero para ser europeo en tres meses ",Spain
La falta de diligencia de algunas Comunidades Autónomas favorece la venta a pérdida ,Spain
"🔴 Directo La participación en Galicia hasta las 12.00 ha alcanzado el 14,92 por ciento, dos puntos más que en 2012 ",Spain
Más de 11.000 alumnos madrileños estudian chino en colegios e institutos ,Spain
Los usuarios de las tarjetas «black» alegarán que no hay recibos de sus gastos ,Spain
"Pokémon Go, la fiebre de «cazar» bichos se enfría ",Spain
La «misteriosa» desaparición de los restos de Diego Colón ,Spain
El PSOE acusa al Consell en un boletín municipal de «mercadear comisiones ilegales» durante 20 años ,Spain
Un escritor jordano es asesinado por publicar una caricatura ofensiva para el Islam ,Spain
Aquí tienes una guía para seguir al detalle la jornada electoral del 25S ,Spain
Matan a un español en Santo Domingo tras denunciar al «Dioni de Almensilla» ,Spain
▶ Segunda jornada de la Temporada de Otoño en el @TurfZH. ¡Sigue las 6 emocionantes carreras en DIRECTO!  streaming,Spain
"Las mascotas de la Legión: monos, loros, cabras y hasta un oso ",Spain
¿Puede el comité Federal derribar a Pedro Sánchez? ,Spain
25S Galicia elige entre un nuevo mandato de Núñez Feijóo o un frente de izquierdas ,Spain
"Trump, dispuesto a arriesgar para ganar a una Clinton que sigue sin convencer ",Spain
"Postojna, la cueva donde viven las «crías de dragón»  ",Spain
Sánchez e Iglesias negocian desde agosto un gobierno con nacionalistas  ,Spain
Los Beatles extienden su éxito al cine y alcanzan cifras récord con «Eight days a week»  ,Spain
🔴 Directo Íñigo Urkullu ha sido el primer candidato en acudir a las urnas en el País Vasco 25S ,Spain
Dónde y cómo votar: 6 normas básicas para las elecciones vascas y gallegas del 25 de septiembre  Por @JorgeSanzCasi,Spain
«Arma letal 4»: la familia crece y madura  Consigue la película hoy con ABC,Spain
"🔴 Directo: Normalidad en la apertura de los colegios electorales en País Vasco, según informa el gobierno vasco ",Spain
🔴 Directo: Apertura de los colegios electorales en País Vasco y Galicia ,Spain
El príncipe Henrik de Dinamarca expone sus esculturas en Mallorca ,Spain
"Ya puedes seguir nuestro DIRECTO  del 25S, para no perderte ningún detalle. ",Spain
Pull&amp;Bear celebra la inauguración de su nueva sede ecoeficiente a más de 30.000 pies de altura ,Spain
Los mejores lugares del mundo donde hacer ejercicio al aire libre ,Spain
Una app para entrar a la habitación del hotel sin llaves y sin pasar por recepción ,Spain
Asombroso nivel de incompetencia ,Spain
Las niñas de familias con rentas bajas practican menos deporte ,Spain
▶ Brad Pitt iba borracho cuando se enfrentó a sus hijos  LoMásLeído,Spain
Detenido el sospechoso del tiroteo que dejó cinco muertos en un centro comercial de EE.UU.  ,Spain
La curiosa imagen presenciada en el Manchester United-Leicester ,Spain
ÚLTIMAHORA Al menos ocho heridos en un tiroteo en Baltimore  ,Spain
Confirman que el Universo es uniforme y no tiene dirección ,Spain
Las verdaderas fechas de los signos del zodiaco según la NASA  LoMásLeído,Spain
La Policía de Charlotte publica el vídeo de la muerte de Keith Scott  ,Spain
▶ Espeluznante agresión de Ali Saqr en Emiratos Árabes ,Spain
"«Casados a ciegas», el programa que presenta a marido y mujer en el altar ",Spain
Y las diez mejores películas de la historia son...  LoMásLeído,Spain
Una nube «imposible» en Titán desconcierta a la NASA ,Spain
Wanda sigue su ofensiva contra Disney y abre un segundo parque temático en China ,Spain
"▶ Caviar, pijama y hasta un baño en pleno vuelo: así es un viaje en primera clase de 18.000 euros ",Spain
Dormir en el interior de la piña de Bob Esponja ,Spain
Ya está disponible la primera edición de ABC del domingo 25 de septiembre en @abckioskoymas  ,Spain
TVE responde a las críticas por el lenguaje «soez» de Bob Esponja y la cobertura de los JJ. OO. ,Spain
📷 EnImágenes El Papa Francisco se reúne con las víctimas del atentado de Niza ,Spain
▶ «Mafia III»: así será su ambientación  videojuegos gameplay,Spain
"El Rey, de comida en La Hacienda del Cardenal  ",Spain
El golem revive en Berlín ,Spain
▶ Varios usuarios de YouTube destruyen sus nuevos iPhone 7 por seguir los consejos de un vídeo cómico ,Spain
Pujas millonarias por los tesoros del «rey» de los centros comerciales ,Spain
El asesinato del excanciller de Allende lo ordenó Pinochet  Por @manuelerice,Spain
RT @abc_cultura: Concha de Oro para la china «Yo no soy Madame Bovary» ,Spain
Muere a los 96 años el judío superviviente del Holocausto nazi Max Mannheimer ,Spain
El Barcelona gana también sin Messi ,Spain
El Instituto Cervantes de Londres cambia de sede por la crisis ,Spain
Concha de Oro para la china «Yo no soy Madame Bovary» ,Spain
Las normas de tráfico más raras del mundo ,Spain
Hacen 1.291 compras con tarjetas falsificadas en tiendas de Valencia ,Spain
Guía para seguir las elecciones gallegas y vascas 2016 en televisión  25S,Spain
El «asalto» a las cuentas de Yahoo podría haber sido patrocinado por un Gobierno  Por @manuelerice,Spain
RT @abc_deportes: DIRECTO Final de la primera parte: Las Palmas 1 - 1 Real Madrid - ,Spain
El primer año tras las elecciones del cambio: la realidad de aquellas promesas ,Spain
Vanessa Montfort: «El teatro es el espacio natural para la fantasía»  Por @juliobravo1963,Spain
"CiU, C’s y PP fuerzan a @AdaColau a revisar la normativa de terrazas ",Spain
Un libro con «secretos de alcoba» pone en guardia a los políticos de Portugal  Por @chaconbilbao,Spain
"▶ Videoanálisis El @PSOE, protagonista involuntario ",Spain
"Guerra diplomática en la sucesión de Ban Ki-moon al frente de Naciones Unidas  Por @jansorena, corresponsal en NY",Spain
RT @abc_deportes: DIRECTO Comienza el partido: Las Palmas-Real Madrid - ,Spain
"El @realmadrid visita a la @UDLP_Oficial sin Casemiro y sin Marcelo, ausentes por lesión. Te lo contamos en DIRECTO ",Spain
"«Una mujer en la ventana», paseo por la soledad y los recuerdos  teatro Por @juliobravo1963",Spain
La juez ve indicios de enaltecimiento del terrorismo en el edil de Cangas detenido ,Spain
"Zidane, el líder de las rotaciones ",Spain
El PP busca fórmulas para no perjudicar al voto por correo si hubiera terceras elecciones  Por @ANAISANCHEZABC,Spain
«Aunque arda España»  La opinión de @hermanntertsch ,Spain
Dónde y cómo votar: 6 normas básicas para las elecciones vascas y gallegas del 25 de septiembre  Por @JorgeSanzCasi,Spain
"«Evita», en el Nuevo Teatro Alcalá: Eva al desnudo  teatro Por @juliobravo1963",Spain
¿A qué destinamos la mayor parte del día? ,Spain
Los gallegos son los españoles que menos acuden a las urnas en los comicios autonómicos  Por @jcasillas_bayo,Spain
Los errores de los candidatos en la campaña vasca  25S,Spain
Un desquiciado Iceta defiende a gritos a Sánchez: «Mantente firme y líbranos de Rajoy y del PP» ,Spain
Los bilbaínos quieren continuar su escalada ante un rival invicto. Ya puedes seguir el Athletic-Sevilla en directo: ,Spain
Encuestas electorales del 25S: en qué coinciden y en qué difieren  Por @arrizabalaga11,Spain
Nuevos documentos del FBI revelan que Obama usó un seudónimo en el caso de los correos filtrados ,Spain
"Los españoles, al asalto de la Concha de Oro de San Sebastián  64SSIFF",Spain
📷 EnImágenes El descanso de los políticos en la jornada de reflexión  25S,Spain
Adicae advierte de un fraude peor que el de las preferentes en 5 ó 10 años ,Spain
Un congreso sin fecha convertirá a las FARC en un partido político  Por @manueltrillo,Spain
Detenido un presunto yihadista de nacionalidad alemana en Düsseldorf ,Spain
"▶ La campaña a las elecciones vascas, en dos minutos ",Spain
Los bombardeos del régimen dejan otros 32 muertos en Alepo ,Spain
Así son los vascos y gallegos que viven por el mundo  Por @ecalvo_,Spain
Un maquinista vuelve a dejar tirados a decenas de pasajeros ,Spain
Abengoa alcanza un acuerdo para reestructurar su deuda ,Spain
El Papa a las víctimas del atentado de Niza: «No respondáis al odio con odio» ,Spain
¿Debería España compartir la soberanía de Gibraltar? ¡Entra y vota en nuestra encuesta!  ,Spain
"▶ La campaña a las elecciones gallegas, en dos minutos  25S",Spain
RT @abc_deportes: Pedro León lanza su penalti fuera del estadio y las bromas ya circulan por las redes -  - LaLigaS…,Spain
"Toni Cantó alimentando vacas, banderas del revés y otras anécdotas de la campaña en Galicia  Por @luciacab 25SOPE",Spain
"Luis Enrique regresa a El Molinón en un «partido trampa» sin Messi. Te contamos el Sporting-Barcelona, en directo: ",Spain
Los errores de los candidatos en la campaña gallega  25S,Spain
"Martínez Mojica, el héroe alicantino del «corta-pega» genético, suena como candidato al Nobel  Por @ramdecastro",Spain
El «The Wall Street Journal» confunde a Otegui con un exguerrillero ,Spain
Antiguos legionarios se concentran en la Plaza Mayor contra el cambio de nombre de la calle Millán Astray ,Spain
Feijóo frente a tres desconocidos  25S,Spain
El freno del tren accidentado en O Porriño funcionaba sin problemas ,Spain
RT @abc_deportes: El bailecito de Joaquín en el vestuario que causa furor ,Spain
La campaña más atípica  25S Por @smedial,Spain
"«Brangelina S.A.», en liquidación: Un divorcio de 500 millones de euros ",Spain
Cae un «ciberdepredador» que engañó a 100 niñas para obtener pornografía ,Spain
El frente lamenta los errores y ve el inicio de un «nuevo ciclo» ,Spain
Jane Goodall: «Los bebés chimpancé enfermos que llegan al Centro de Rehabilitación son los afortunados» ,Spain
Villares se erige en líder de una era social en España y Europa ,Spain
A la caza del voto «pokemon» entre «pintxos» y multas de tráfico  Por @ireyero,Spain
.@CiudadanosCs pide un voto para poner fin al «rodillo» y salvar su proyecto ,Spain
Sánchez irrumpe en la jornada de reflexión para pedir un acuerdo para el cambio ,Spain
Javier Rigau: «Al principio Gina solo venía a España para acostarse conmigo»  Por @martinbianchi,Spain
"Los candidatos del 25S también «reflexionan»: paseos, visita a mercados, lectura y tiempo libre con la familia ",Spain
Más de 5 gigas de fotos y vídeos no dan pistas sobre Diana Quer ,Spain
🔴 ÚLTIMAHORA Jeremy Corbyn es reelegido líder del Partido Laborista británico ,Spain
No hay un favorito claro en el derbi guipuzcoano. Ya te estamos contando en directo el Éibar-Real Sociedad: ,Spain
Tres personas fallecidas y una herida tras chocar un coche contra un árbol en Santander ,Spain
«El paraíso del progre»  La opinión de @HerreraenCOPE ,Spain
El gasto público de las ciudades del cambio más allá de Madrid ,Spain
El Senado podría cesar a Rita Barberá temporalmente a propuesta del PSOE y Ciudadanos ,Spain
"RT @abcdesevilla: ÚLTIMA HORA: Alberto García Reyes, pregonero de la Semana Santa de Sevilla  vía @pasionensevilla",Spain
Leiceaga propone un «cambio sensato» asentado en los valores socialistas  25S,Spain
Así morirá el Sol ,Spain
¿Qué pueblo español realiza más compras por internet? ,Spain
Una juez tumba el plan del Barça para legalizar las esteladas en el Camp Nou ,Spain
Ewan McGregor: «El sueño americano es estúpido y egoísta»  Por @JVilluendas,Spain
"RT @abc_deportes: Rossi, Márquez, Espargaró... Hasta siete pilotos han sufrido el festival de caídas en el GPAragón MotoGP - ",Spain
"«¿Cuánto queda, José Francisco?» por Paco González ",Spain
Arrestan a un fugitivo británico por abusos sexuales a menores cometidos hace 20 años ,Spain
Sánchez revienta la campaña al PSdeG y al PSE en vísperas de las elecciones  25S Por @smedial,Spain
El Hubble detecta un planeta con dos soles a 8.000 años luz ,Spain
Iglesias y los anticapitalistas se acercan para frenar a Errejón  Por @vic_almiron,Spain
«Galicia no puede permitirse estar ni un solo minuto en funciones» ,Spain
Kroos vuelve al puesto que le dio Ancelotti  RealMadrid,Spain
🔵 DIRECTO Feijoo no coincidirá con Losada (@CiudadanosCs) y se cita con el presidente de honor del PP gallego  25S,Spain
Hillary Clinton pospone su viaje a Charlotte tras la petición de la alcaldesa  ,Spain
Rajoy mantiene su candidatura y la mano tendida al PSOE  ,Spain
¿Qué pasaría en España si ocurre un caso como el de la joven italiana que se suicidó?  ,Spain
España ofrecerá a Londres compartir la soberanía sobre Gibraltar  ,Spain
"▶ Pilar Rubio, a punto de ahogarse en una prueba de «El Hormiguero» ",Spain
"Ampliación: The Washington Post  eleva la cifra de fallecidos a cuatro, mientras medios locales hablan de 2 heridos ",Spain
Los trabajadores de Abengoa denuncian los «métodos esclavistas» de la empresa ,Spain
«Una sentencia incendiaria»  La opinión de Ignacio Marco-Gardoqui,Spain
AMPLIACIÓN: El FBI de Seattle no tiene información sobre nuevos ataques o atentados en el estado de Washington ,Spain
Los sevillanos prefieren que la Feria de Abril se celebre de sábado a sábado ,Spain
La dura carta en Facebook contra el dueño de un perro abandonado: «Algún día pagarás por lo que has hecho» ,Spain
AMPLIACIÓN Al menos tres muertos y un herido grave tras un tiroteo en EE. UU.  ,Spain
Miguel Temboury deja la subsecretaría de Economía por motivos personales ,Spain
AMPLIACIÓN Al menos cuatro muertos durante un tiroteo en un centro comercial del estado de Washington… ,Spain
▶ La esposa del hombre negro asesinado en Charlotte suplicó a la Policía que no disparara: «¡No va armado!» ,Spain
ÚLTIMAHORA Al menos cuatro muertos durante un tiroteo en un centro comercial de Washington  ,Spain
Boluda y OPDR fusionan servicios marítimos en Canarias ,Spain
▶ El adorable gesto de un padre para motivar a su hija el primer día de colegio ,Spain
"Hallan en una pistola huellas, ADN y sangre del negro abatido en Charlotte por la Policía  ",Spain
"Commerzbank, el segundo banco de Alemania, prevé recortar 5.000 empleos ",Spain
