id_str,text,class
773247215330394112,RT @rebanuchi: .@RepRRivera anuncia que mañana ofrecerá conferencia de prensa para presentar resultados de auditoría sobre 3 Comm Global. @…,USA
773246612806086656,Listo el debate entre jóvenes y los candidatos a la gobernación -  ,USA
773246341786898432,"RT @rebanuchi: Ayudantes, asesores y otro personal adm bajo presidencia de @jrperello se encuentran en las gradas del hemiciclo. @ElNuevoDia",USA
773246318621765632,RT @rebanuchi: Se necesitan 26 votos para ratificar a presidente de @TuCamaraPR. Delegación @ppdpr son 28. Los 23 rep @CamaraPNP se abstend…,USA
773244767106838528,RT @cynthia_lope: Anaudi apunta q siente vergüenza x lo q hizo y q se arrepiente d sus acciones,USA
773244720046682112,RT @cynthia_lope: Anaudi señala q nunca divulgó sus intenciones reales a sus amigos Alejandro García Padilla o Jaime Perelló,USA
773244709959458816,RT @cynthia_lope: Anaudi apunta q se acercó a AGP y Jaime Perelló x adelantar su causa económica.,USA
773244666250600449,RT @cynthia_lope: Anaudi señala q Eder Ortiz se reunió con Alberto Lázaro para discutir el pago d deuda d Ramón Crespo,USA
773244605974196225,RT @rebanuchi: Pasan lista uno a uno. Llaman a @jrperello. No está en hemicilo. @ElNuevoDia,USA
773244573891952640,RT @rebanuchi: Inician los trabajos de @TuCamaraPR. @RepRRivera establece q sesión será para atender vacante de presidente. @ElNuevoDia,USA
773240752000290816,Niño empieza clases en la Universidad de Cornell -  ,USA
773240660153339904,RT @rebanuchi: A @jrperello le fue asignada la semana pasada nueva oficina en edif de Medicina Tropical. Eso es al otro extremo de @TuCamar…,USA
773237276692189184,Abusan del albuterol por un mejor rendimiento físico ,USA
773237266655293440,"RT @cynthia_lope: Anaudi apunta q el gobernador García Padilla y su esposa Wilma no fueron a su cumple, aunque fueron invitados",USA
773237257939496960,RT @cynthia_lope: Anaudi señala q Ivonne nunca visitó su suite VIP en el choliseo. Solo fue a su cumple cuyas taquillas decían oficina d go…,USA
773236054564352001,"RT @cynthia_lope: Anaudi no recuerda si pidió ayuda a Ivonne x investigar una factura d agua d $2,000. Tampoco recuerda si después d invest…",USA
773235178021855232,Hacia un futuro más verde | Lee la columna del Jeque Verde - ,USA
773233718915772418,"RT @cynthia_lope: Anaudi dice q 3Comm no recibió contrato para desarrollo d portal d compras d AAA, pese a q trabajó propuesta. Otra compañ…",USA
773232773741936640,RT @cynthia_lope: Esos adiestramientos se pagaron con dinero d ADL,USA
773232763700772864,RT @cynthia_lope: La AAA contrató a Links para ofrecer talleres d adiestramiento a empleados nuevos d la corporación pública,USA
773230179602698244,.@Apple develará mañana el iPhone 7 AppleEvent  -  ,USA
773230009351741440,RT @cynthia_lope: Señala q no tuvo q ver con nombramiento d Ivonne Falcón,USA
773229996772954112,RT @cynthia_lope: Anaudi dice q nunca ofreció dinero a Ivonne Falcón para lograr reuniones con ella.,USA
773229959191986176,"RT @cynthia_lope: Acaba contra d Adams. Inicia su turno Godwin Aldarondo, abogado d Ivonne Falcón",USA
773227469629329408,"RT @cynthia_lope: Mi amiga preciosa. Feliz Navidad. Dios t bendiga... Eres lo mejor q mejor q me ha pasado en los últimos años, dice Anau…",USA
773226674661969920,"RT @cynthia_lope: Amiga espero estés bien. Cuando quieras nos tomamos un café o un palito, dice un texto d Anaudi d 11 d diciembre d 2014",USA
773226665342218240,"RT @cynthia_lope: Estoy poco a poco hoy, pero contraté para mudar los muebles mañana, responde Sally",USA
773226643624079360,"RT @cynthia_lope: Anaudi lee mensajes q envió a Sally cuando se mudó d la casa q compartía con su ex. Necesitas ayuda?, pregunta Anaudi.",USA
773226626737770496,RT @cynthia_lope: Anaudi dice q envió múltiples mensajes a Sally. Explica q él se ofreció a mudarla cuando la acusada se separó d su esposo…,USA
773226253717340161,[VÍDEO] Michael Phelps explica el extraño nombre de su hijo -  ,USA
773223768156086273,RT @cynthia_lope: El mensaje d texto parece estar relacionado a la fusión/desaparición d ADL como agencia independiente.,USA
773220869015425024,RT @rebanuchi: Fuentes indican que están esperando por algunos representantes de mayoría @ppdpr para poder constituir quórum en @TuCamaraPR…,USA
773219666604855296,Anaudi Hernández describe a Sally López como su “amiga del alma” | Sigue las incidencias -  ,USA
773215127319437312,Contralora repudia usa de fondos públicos en protestas contra la Junta - ,USA
773211130994884608,[VÍDEO] Conoce al comité para el desarrollo económico de Puerto Rico -  ,USA
773207094308638720,[VÍDEO] Cumple una condena de 99 años por la muerte de su bebé y alega ser inocente -  ,USA
773198297217445889,Héctor O'neill lidera las recaudaciones entre los alcaldes -  ,USA
773194264637431808,"RT @rebanuchi: Si mayoría PPD no consigue 26 votos, no habría presidente en propiedad y se mantendría presidente en funciones. @elnuevodia",USA
773194243107987456,"RT @rebanuchi: Si los obligaran a votar, votarían en contra. @elnuevodia",USA
773193769466204160,[VIDEO[ Impresiona Correa con dos jugadas defensivas de lujo | Mira las imágenes -  ,USA
773192675457507328,RT @rebanuchi: Delegación PNP en @TuCamaraPR se abstendrá en votación sobre presidente legislativo. @elnuevodia,USA
773187807913189376,Trump: “México va a pagar por el muro” -  ,USA
773184527862685697,RT @cynthia_lope: Juez decreta receso d almuerzo. Como siempre pide a jurado q mantenga mente abierta hasta q se presente toda la prueba y…,USA
773183272352264192,RT @cynthia_lope: Fiscalía objetó documento xq no hay traducción al inglés d texto. Ha lugar. Juez Delgado pide al jurado q descarte última…,USA
773182848509497345,RT @cynthia_lope: ...q te hagan esto! Puñeta. Perdón q hable así! Estoy bebiendo desde las 2!! No lo creo. No sé que decir!! Bochorno ajeno…,USA
773182790921625600,[OPINIÓN] El divo | Juan Gabriel será irrepetible e inolvidable -   ,USA
773182206785093632,RT @cynthia_lope: Mi amiga d alma estaba sin batería y vibtu texto ahora. Esto está cabrón. Estoy borracho y encojonao. Eres la mejor d to…,USA
773182194877538304,RT @cynthia_lope: Monserrate Matienzo retoma el mensaje d texto entre Anaudi y Sally. Aparece en pantalla,USA
773178680705028096,En centro de rehabilitación Chevy Chase -  ,USA
773174558324994049,Aprenda a redactar propuestas federales desde su hogar u oficina - ,USA
773169926647353344,RT @cynthia_lope: Anaudi indica q cuando hizo anotación d comida con Sally en Mortons no significa q acusada consumió $400 en comida. Había…,USA
773169887271198720,RT @cynthia_lope: Anaudi admite q generó las invitaciones y dice q pagaba xq era un caballero.,USA
773169851078586369,"RT @cynthia_lope: ¿Usted quería estafar a sus propios socios Eder Ortiz y Héctor Vargas?, pregunta el abogado. Anaudi: si",USA
773169830551621632,"RT @cynthia_lope: Anaudi acepta q hizo la anotación d $1,733.40 era para pasar la factura completa a sus socios.",USA
773169594479419393,"Datos que debes conocer sobre la trisomía 13, condición que aqueja a la bebé de Wisin -  ",USA
773167077599305728,"RT @cynthia_lope: Puede ser, responde Anaudi sobre los otros artículos que compró en Carolina Herrera. No recuerda si compró yuntas y ban…",USA
773167066614407168,"RT @cynthia_lope: Anaudi menciona q compró una cartera Carolina Herrera q le costó  $1,732.40.",USA
773165917094105088,RT @cynthia_lope: Monserrate Matienzo retoma el tema d la bitácora d Anaudi.,USA
773164220154195968,11 señales de alerta del cáncer de mama -  ,USA
773158201881604097,Crea malestar sesión extraordinaria citada por Ruiz de Porras - ,USA
773153377098211328,[VÏDEO] Anaudi y su millonario enredo de corrupción | Lo que debes saber sobre el caso -  ,USA
773146744997552128,[AHORA] Sigue las incidencias del contrainterrogatorio a Anaudi Hernández -  ,USA
773143111581044736,VÍDEO: “Hay un bebé en el 'freezer'” | Nueva entrega de la estremecedora serie Madres Rotas  ,USA
773137702493401092,Defensa vuelve a confrontar a Anaudi Hernández -  ,USA
773131364455424000,Roban miles de dólares en iglesia en Fajardo -  ,USA
773125600378707968,Jeque Verde explora oportunidades de alianzas entre Emiratos y la Isla - ,USA
773120992679911424,Delicada de salud Ivonne Orsini | Médicos no encuentran la causa -  ,USA
773106082428309505,El plan fiscal es base de la agenda de crecimiento -  ,USA
773102241330802689,"Conoce cómo las estrellas influenciarán hoy en tu trabajo, en tu casa o en el amor -  ",USA
773098433754247168,"“Si estas intentando siempre ser normal, nunca sabrás lo increíble que puedes ser”, Maya Angelou CitaAM ",USA
773015964531068929,Hallan nave perdida en un cometa -  ,USA
773006480190472192,OMS confirma tercer caso de polio en Nigeria -  ,USA
772998386702127104,Mueren 23 personas en incendio en prisión de Etiopía -  ,USA
772991052517036032,.@HillaryClinton declina invitación de Peña Nieto (@EPN) -  ,USA
772983322045591552,Inventan un 'burkini' para hombres -  ,USA
772978390789857280,Hija de Wisin (@Juanlmorera) padece desorden genético -  ,USA
772973025406824449,[ACTUALIZACIÓN] Huracán Newton provoca apertura de albergues -  ,USA
772969199534690304,Cónyuges se ocultan mutuamente los ahorros para su retiro -  ,USA
772964018965229568,Muere activista del ala más conservadora del Partido Republicano -  ,USA
772958772868239360,.@HillaryClinton dice Bill no debería dejar su puesto en fundación tras elecciones -  ,USA
772952330379505664,Investigan triple homicidio en Florida -  ,USA
772948155281256448,[VIDEO] Despiden a Juan Gabriel con Amor eterno -  ,USA
772944057811152896,Esencial el zinc en la nutrición de los niños -  ,USA
772939668153262080,Juicio de Bill Cosby podría tener fecha el martes -  ,USA
772933744848084992,Newton se convierte en huracán -  ,USA
772929750406799360,Roban 2 millones de condones en Chile -  ,USA
772924060485292032,Juan Gabriel dejó su herencia a su hijo mayor -  ,USA
772919922296971264,Ya se sabe cuáles son sus ingredientes | Revelan receta original del pollo de @kfc -  ,USA
772915009215016960,Emiten advertencia de inundaciones para 10 pueblos de la zona metro -  ,USA
772910919059845120,Alcaldesa de San Juan aclara vínculos con Anaudi Hernández -  ,USA
772907163580715009,Elegirán nuevo líder de @TuCamaraPR -  ,USA
772902145976770560,¿Es cierto que la Junta de Supervisión Fiscal podrá recibir regalos?  Averígualo aquí -  ,USA
772896985074458624,[AMPLIACIÓN] Rama de un árbol mata a hombre en Guayanilla -  ,USA
772893714104459264,[VIDEO] Especial Madres Rotas: María de los Ángeles Ortiz Ramírez cuenta su historia -  ,USA
772888567672508416,Reubicarán a 14 familias que viven cerca del Caño Martín Peña - ,USA
772869761898164224,Pedro Pierluisi no asistirá a la convención del PNP este fin de semana - ,USA
772862815115685888,[EN VIVO] Manifestantes celebran que lograron cerrar el establecimiento -  ,USA
772862472340463616,[AHORA] Llega la Unidad de Operaciones Tácticas | Cierran las puertas de la megatienda -  ,USA
772861239072530432,AHORA: Se caldean los ánimos entre Policía y manifestantes en entrada de Walmart | EN VIVO -  ,USA
772857006747037696,[AHORA] Manifestación en Walmart de Santurce -  ,USA
772846090370461696,Sorprenden a imán marroquí con su amante dentro de la mezquita  -  ,USA
772841360009273345,Fuertes rágafas en el sur de la Isla por paso de onda tropical -  ,USA
772836023726247936,[VIDEO] Ana Isabelle conquista al público de Grandes Ligas  -   ,USA
772830875893440512,Niño alemán rescata a su hermanito de morir ahogado -  ,USA
772826215577100288,[VÍDEO] Extraño remedio casero contra el dolor de muelas -  ,USA
772815802906976256,Llega la vacuna del zika a la Isla -  ,USA
772811561106669568,[VÍDEO] Rumoran que Michael Jackson está vivo -  ,USA
772807756550070272,5 consejos para sobrevivir una ruptura amorosa -  ,USA
772802520087269376,Puerto Rico debe regresar con España | Carta abierta de un profesor español a los boricuas:  ,USA
772798580067184641,[VÍDEO] ¿Bajarán el salario de los jóvenes a $4.25? -  ,USA
772788854310866944,Diáspora boricua marca su territorio | Mira cómo alimentan su cordón umbilical con la Isla:  ,USA
772783794591895552,VÍDEO: Arrebato en el instante que mató a su hijo | Impactante historia de otra madre rota -  ,USA
772778818243207168,Fallece teniente en accidente de tránsito -  ,USA
772774782223855616,[EDITORIAL] Fiscalización tributaria abona a las arcas públicas -  ,USA
772771331993538560,Horóscopos: Conoce lo que te deparan los astros -  ,USA
772736047813799936,"“El débil nunca puede perdonar. El perdón es el atributo de los fuertes”, Gandhi CitaAM -  ",USA
772644386735652864,[VIDEO] @belindapop manda a salir a fanática por aburrida -  ,USA
772640638273622016,Denuncian plan de Rosselló sacrificará a los pensionados y trabajadores -  ,USA
772635255928795137,Sentencian exestrella de Nickelodeon por manejar en estado de embriaguez - ,USA
772629361363066880,Embarazada es asesinada en Colombia para robarle bebé -  ,USA
772624413875240960,"[VIDEO] ¿Qué diferencia hay entre la Junta de Puerto Rico y la Junta de Washington, D.C.? - ",USA
772619313287081985,Leo Díaz emplaza a la alcaldesa de San Juan -  ,USA
772614587166240768,Invitan a no bajar la guardia con los manatíes -  ,USA
772609480840192000,.@Madonna arremete contra hijos de @realDonaldTrump -  ,USA
772604116824502272,Prohíben castigo físico a niños en Paraguay -  ,USA
772600040669884416,[ACTUALIZACIÓN] Hermine se aleja de la costa este de EE.UU. -  ,USA
772595982236131328,Debuta en Grandes Ligas José de León (@JDL_87) con una victoria -  ,USA
772591425095540736,Incluyen a gorila en lista de especies en peligro crítico -  ,USA
772587584664969216,[VIDEO] Orgullosas de su transformación tras el cáncer -  ,USA
772584743367868416,Hija de Steve Irwin comparte tierno recuerdo con su padre -  ,USA
772580543988797443,Hermine se aproxima a las costas del noreste de Estados Unidos -  ,USA
772576470975729664,Honran a niño muerto por un caimán en Disney World -  ,USA
772573526788157440,Hallan sin vida a jóvenes latinos desaparecidos en Long Island -  ,USA
772569143664979968,Jóvenes boricuas apuestan a la industria aeroespacial -  ,USA
